datetime,open,high,low,close
2025-02-06,0.23535489,0.23730394,0.23466894,0.23703405
2025-02-07,0.23706862,0.23838378,0.23579198,0.23759270
2025-02-08,0.23760864,0.23800875,0.23735088,0.23772427
2025-02-10,0.23766777,0.23775685,0.23612890,0.23683578
2025-02-11,0.23683578,0.23745117,0.23623031,0.23631103
2025-02-12,0.23634112,0.23661382,0.23323771,0.23379819
2025-02-13,0.23379590,0.23628940,0.23351631,0.23610744
2025-02-14,0.23604228,0.23826313,0.23595431,0.23797689
2025-02-15,0.23795657,0.23795657,0.23774600,0.23790492
2025-02-17,0.23789491,0.23944300,0.23768330,0.23938151
2025-02-18,0.23937701,0.23959650,0.23812599,0.23872450
2025-02-19,0.23876999,0.23999000,0.23833300,0.23951250
2025-02-20,0.23953150,0.24289750,0.23947699,0.24230300
2025-02-21,0.24229150,0.24484150,0.24158250,0.24452250
2025-02-22,0.24454150,0.24465150,0.24396551,0.24402700
2025-02-24,0.24420451,0.24490450,0.24264000,0.24336350
2025-02-26,0.24446550,0.24529600,0.24320900,0.24496900
2025-02-27,0.24494050,0.24511451,0.24256350,0.24307799
2025-02-28,0.24311049,0.24490950,0.24183100,0.24264450
2025-03-01,0.24260150,0.24283050,0.24163599,0.24163599
2025-03-03,0.24218550,0.24323800,0.24086000,0.24257500
2025-03-04,0.24249201,0.24619150,0.24249201,0.24396551
2025-03-05,0.24403501,0.24550100,0.24276350,0.24479200
2025-03-06,0.24477801,0.24721500,0.24406250,0.24640200
2025-03-07,0.24649450,0.24807900,0.24591599,0.24623500
2025-03-08,0.24624451,0.24673900,0.24610750,0.24645901
2025-03-10,0.24710099,0.24927700,0.24706250,0.24813500
2025-03-11,0.24806650,0.24950400,0.24708700,0.24761300
2025-03-12,0.24764501,0.24780349,0.24539749,0.24659050
2025-03-13,0.24662250,0.24828000,0.24659200,0.24789400
2025-03-14,0.24785800,0.24841200,0.24606800,0.24666150
2025-03-15,0.24667400,0.24672250,0.24564300,0.24564651
2025-03-17,0.24644300,0.24721999,0.24536949,0.24551100
2025-03-18,0.24568249,0.24601249,0.24443699,0.24574500
2025-03-19,0.24570000,0.27559251,0.24516900,0.25501049
2025-03-20,0.25503251,0.25641450,0.25227451,0.25504199
2025-03-21,0.25514451,0.25727999,0.25237450,0.25339451
2025-03-22,0.25333449,0.25356299,0.25326350,0.25329849
2025-03-24,0.25413951,0.25420800,0.25205001,0.25207451
2025-03-25,0.25208500,0.25392950,0.25142699,0.25340700
2025-03-26,0.25345600,0.25431699,0.25212499,0.25230551
2025-03-27,0.25235951,0.25342450,0.25143301,0.25167951
2025-03-28,0.25166601,0.25370049,0.25117201,0.25370049
2025-03-29,0.25380549,0.25388801,0.25336951,0.25349051
